Contrast,Dissimilarity,Homogeneity,ASM,Energy,Entropy,Max_Probability,Correlation,GLCM_Mean,GLCM_Variance,Label_ID
0.16753002570891373,0.12377115229653506,0.9423833015509557,0.3751563199724567,0.6125000571203701,2.1058206213288715,0.5539196500518015,0.9872275286726977,4.781558650857604,6.558246310103302,0
0.1707071869843828,0.12475346302904723,0.9421005052364961,0.3734775941070485,0.6111281323151868,2.1059912015478592,0.5500824987529258,0.986694683295722,4.784889298185027,6.414999017905117,0
0.15346302904723536,0.11195272629599785,0.9480660948443098,0.37225024902649617,0.610123142510179,2.0740973332600117,0.5416292544415027,0.9884587222335108,4.70621234795288,6.648441894818558,0
0.14715475231188363,0.10759372242047505,0.9500530238748943,0.4067953742489567,0.6378051224699882,1.98304908148517,0.5816737653965696,0.9882515946816083,4.947016614865124,6.26275432799224,0
0.1813437703848663,0.13578143586201602,0.9365592976172679,0.3351688181812965,0.5789376634675762,2.2507931522113584,0.4864395073097732,0.9853413678529422,4.5388358082959215,6.18556249869244,0
0.13946510110893673,0.10220636199685353,0.9525423315052173,0.40951438317831146,0.6399331083623596,1.9201924396926264,0.5721537930240589,0.988376065483828,4.948029622808027,5.999048820886811,0
0.18880319250988065,0.14179808909865316,0.9336533482791244,0.36477477160877486,0.6039658695727557,2.2007486812574855,0.5542803422738959,0.9855371196643147,4.790706419554123,6.527164310456852,0
0.14717010091707916,0.1094969494647174,0.9489329576744849,0.40981318439974096,0.6401665286468365,1.9808260230364634,0.5881930854533595,0.988099875800237,4.988212271209854,6.183553156429749,0
0.1480833429262116,0.10654234296458309,0.9507559795752429,0.4011463445628675,0.6333611486054915,1.9822996975982703,0.5769886036606423,0.9882751434438679,4.917040788918307,6.314931974430813,0
0.18365373546678948,0.13786884616860443,0.9354955107934204,0.3398677527888251,0.5829817774071717,2.235916558433284,0.5109972756225778,0.9854930484735243,4.62273128429454,6.329852806384403,0
0.14911169947431027,0.10760907102567054,0.9502643241639307,0.3782642255184502,0.6150318898386085,1.9729455066126498,0.4872146118721461,0.9880340986739248,4.520709105560032,6.230692348556435,0
0.16211964237749893,0.1255669391044089,0.9408154623654458,0.42417176307602433,0.6512847020128941,2.01827150463914,0.626150186101838,0.987496884184359,5.10180729826177,6.483169674082034,0
0.1590422470358006,0.11958098307816278,0.9440899414374314,0.38069800254240826,0.6170072953721116,2.137954202872366,0.5682053643375158,0.9878096752857842,4.85777982425847,6.523298228795196,0
0.20342273895859714,0.15584206285253827,0.9267072328218464,0.30106375722461964,0.5486927712523828,2.3440715560661403,0.4705076551168413,0.9857415115016032,4.268393384751161,7.133390722958426,0
0.22282337592571272,0.16778327769463947,0.9214436682749714,0.29138482089526874,0.5398007233185861,2.4241218967297375,0.4521392118491232,0.9838851464290117,4.219323893941139,6.913602259583717,0
0.161037565711216,0.12277349295882735,0.9423690502668558,0.34750508713340766,0.5894956209620286,2.186659826094049,0.5052991059437474,0.987352337455511,4.598250259007712,6.366297540839214,0
0.18572579716818233,0.1454433828325851,0.9312419400289713,0.3118666207298067,0.5584501953888159,2.3325182207262034,0.44826752618855764,0.9851534285600637,4.335604926902268,6.254837964327056,0
0.19289359579448218,0.14372433905068877,0.9329071803518407,0.3295653661182626,0.5740778397728504,2.2716484682675664,0.47610605886190094,0.9851168370149592,4.428847703464948,6.480262165555238,0
0.16829745596868884,0.12327999693027895,0.9427545919502122,0.36302279701190915,0.6025137318036072,2.1358638294883043,0.5270595909596716,0.9868444559542731,4.690188404128775,6.396446075551044,0
0.14879705306780244,0.10905183991404781,0.949344258623303,0.4150991611860047,0.6442818957459574,1.95408797576337,0.5939066037373854,0.9879508614238686,5.0128928283642225,6.174592993732766,0
0.174498292467672,0.13469168489313532,0.9365678956142055,0.33660713383333674,0.5801785361708383,2.2674172536829516,0.5016614865124132,0.9856190339903028,4.644250028778635,6.066987869491289,0
0.16795211235179003,0.12386324392770806,0.942369463498534,0.3492192923589505,0.5909477915678766,2.147640719654281,0.48290165381220984,0.9865376676003339,4.5072023329879904,6.237853425505476,0
0.20133532865200876,0.15148305897701544,0.9290893294031182,0.3354370272387873,0.57916925612362,2.28946028112008,0.5163424273819117,0.9848830345771777,4.592402440428226,6.659250822424496,0
0.16318637043858641,0.12296535052377115,0.9424765877342073,0.3469978045931945,0.5890651955371278,2.1797609898123795,0.504754230459307,0.986465127786318,4.655623345228503,6.028367614395334,0
0.15913433866697363,0.11991097808986607,0.9439081958947344,0.3790509710667352,0.6156711549737695,2.1053031387026646,0.5466942941560186,0.9868972851804247,4.843643758873412,6.072571259301538,0
0.22219408311269712,0.17005487126357394,0.9200531402048207,0.2840293914967552,0.5329440791459787,2.441442572358775,0.45216607190821534,0.9842913732073902,4.188810866812478,7.0723585913342735,0
0.20016883465715055,0.1563562411265876,0.926097462601231,0.3164722142504267,0.562558631833542,2.360431965739061,0.4907639768236062,0.9843795863561,4.520202601588581,6.407283424667649,0
0.1803461110471586,0.140938567207705,0.933403756345407,0.33153112958524034,0.5757873996409094,2.256749448086226,0.5094585779517287,0.9841715647807726,4.747024289167722,5.6969027179933605,0
0.16711561336863512,0.12341046007444073,0.9425632969359565,0.34480959579972975,0.5872049010351751,2.167845175236279,0.4854226622155712,0.9866652566776266,4.511285061969994,6.2661728660939575,0
0.22188327385748818,0.17231495337861172,0.9186874702772697,0.2783129872953748,0.5275537766857278,2.446051535322515,0.44974866658992363,0.9847164274089616,4.1356644027474,7.258881152713497,0
0.1654618011588197,0.12085108015809062,0.9439212925609096,0.35107340714259716,0.5925144784244493,2.128082397815815,0.4822416637888032,0.9870288041377637,4.47494532059399,6.378047294696361,0
0.18048424849391811,0.13684048962050574,0.9358731663495375,0.32124849546852396,0.5667878751954067,2.291110568632956,0.4677871148459384,0.9853649024718644,4.451793868232224,6.166144378061476,0
0.18294002532519857,0.1393730094777637,0.9346039617111334,0.32874659663371564,0.5733642791748678,2.2576663146091813,0.48109051839914047,0.9850973755737981,4.519634703196346,6.13784593539674,0
0.18755228118644718,0.08761751275852805,0.9652897063730832,0.590643711224477,0.7685334808741107,1.4137679529300504,0.7505160968496988,0.9841796080949595,5.660603967614443,5.92754852436782,1
0.2394651011089367,0.13035954107670467,0.9448761132976897,0.48358439520837937,0.6954023261453612,1.843545657878372,0.6752004911553663,0.979699108100232,5.401962702889375,5.897896074891492,1
0.23712060166532367,0.12879014619546447,0.9456223285734591,0.49826976362866787,0.7058822590408884,1.7746061107906073,0.6886420321553279,0.9802893382126951,5.426015885806378,6.015034005963827,1
0.17992402440428226,0.0942481102029853,0.9608821366350873,0.5819546243467675,0.7628595049855298,1.4839453296395761,0.7490810022639193,0.9840888164356142,5.688952841410538,5.654011339666248,1
0.22247803230881394,0.11577452898967805,0.9519650740677428,0.5698799692590896,0.7549039470416681,1.5735182461999697,0.7448678101377537,0.9791208418369837,5.713817581827251,5.32775389619677,1
0.21339933233567399,0.11021833390890604,0.9544700081999223,0.5482978565130421,0.7404713745399224,1.6158398249049826,0.7277502781934692,0.9808344139455315,5.623061279306242,5.567252989951919,1
0.16842024481025286,0.09686504738881854,0.9583117298242672,0.5742967497361409,0.7578236930422148,1.535436378130857,0.7468592916618703,0.9834274632660698,5.750592839875676,5.081305527056672,1
0.20587084148727985,0.11427036568051878,0.951388599076896,0.5417709379440554,0.7360509071688285,1.632008667843881,0.7231840681478071,0.981526878950748,5.60542573193661,5.5721727025633765,1
0.192034073903534,0.10107056521238633,0.9579322616048217,0.5794067232197189,0.7611877056414659,1.485470270394718,0.7473005640612409,0.9802374394671235,5.775012470741721,4.858532217526074,1
0.18535743064349028,0.10018034611104716,0.9579422506805546,0.5596638785693576,0.7481068630679427,1.5577269398289744,0.7314953378611718,0.9812849022613833,5.716595679367638,4.952082896614616,1
0.20296995510532984,0.10913625724262309,0.9541026611927689,0.5540858256990019,0.7443694148062519,1.5877929675818896,0.7316488239131269,0.9809814073108293,5.664886228463988,5.336092912308331,1
0.20385249990407123,0.1030812324929972,0.9578656504977782,0.5603091686488598,0.7485380208438712,1.5325941155950298,0.7297801312305744,0.9793217723456612,5.711054832892061,4.92915794108606,1
0.19227965158666208,0.10130079429031887,0.957776666316269,0.5785598825388519,0.7606312395233659,1.5047809646695511,0.7486589156210429,0.9806640167030162,5.765726564598443,4.972068108188456,1
0.18660834196692375,0.09488507731859866,0.9612249883795602,0.5647770861423357,0.7515165241977955,1.4855387701473894,0.7289052607344307,0.9802828883634057,5.7348758681554814,4.732141948637177,1
0.22088177736848164,0.10807720348413337,0.9562504769045982,0.5730139123303557,0.7569768241699053,1.5146123205921829,0.7424619162733587,0.9808123496581611,5.655937991635009,5.755831840520105,1
0.190645025133341,0.09491577452898968,0.9613366850054532,0.6126896622310208,0.7827449535008327,1.3629635399406934,0.7691416292544415,0.9780941626626662,5.910525306012817,4.351466287117174,1
0.19862629983500252,0.09892943478761367,0.9598645910273156,0.5511774456451749,0.7424132579939389,1.5132632855621053,0.7173976439891024,0.9800224854679399,5.660864893902766,4.971246541011144,1
0.1995241932389394,0.10373354821380608,0.9569339957184674,0.615288995445407,0.7844035921930795,1.4255497513293207,0.7770499980814244,0.9794783471805173,5.876727677372319,4.861309057070961,1
0.23687502398219562,0.11993400099765933,0.9507620587641443,0.5624878355229075,0.7499918903047602,1.6302870712280328,0.7395111469245232,0.9782637575665363,5.697640151951192,5.448849425169603,1
0.19767468631288132,0.09739457426806339,0.9605288911237625,0.5694999936179992,0.7546522335605979,1.495380783689357,0.7382257012393999,0.9832960856080678,5.615202793446145,5.91701687015988,1
0.20488853075476765,0.11161505698169678,0.9528908258376904,0.5193664858273107,0.7206708581782052,1.6911778607410608,0.7035148305897702,0.9818709611568583,5.5244311423199415,5.650838213870721,1
0.2187559955489045,0.1103334484478723,0.9549425111723069,0.5571851605764335,0.7464483643068913,1.5643989233697886,0.7283373623421971,0.9778061491393176,5.710609723341391,4.928301922853924,1
0.20718314723149533,0.10264379724492537,0.9582705601049442,0.5472427588662286,0.7397585814752192,1.5663221362545443,0.7206093396262615,0.9833084914393564,5.516066152488393,6.206243931620166,1
0.1883043628410268,0.10378726833199033,0.9559890994682672,0.5606791392135173,0.7487851088353169,1.5744029035076172,0.7372280419016922,0.9825821570269528,5.675169793944976,5.405501798613322,1
0.19909443229346532,0.10815394651011088,0.9543838228817135,0.5138020271266439,0.7167998515113154,1.6705630675968295,0.6965964467978972,0.9844188805309463,5.399800468132458,6.388964313051467,1
0.22119642377498946,0.12208280572502973,0.94813909748071,0.512466793788702,0.7158678605641561,1.7066813236707143,0.6996700049882967,0.9812111508524346,5.476144430374889,5.886375004503437,1
0.2291700241740532,0.12186025094969495,0.9489959887855323,0.49815419205775757,0.70580039108643,1.7482646285733168,0.6860519550285867,0.9805723437895684,5.428901423583132,5.8980358178027394,1
0.18490464679022295,0.10028778634741568,0.9577134057551179,0.5960289411169927,0.7720291063923643,1.4735541011953384,0.7630098614788381,0.982157608633692,5.789547599861862,5.181610558543508,1
0.1862399754422317,0.09823874755381604,0.9591919093573358,0.554013621741346,0.744320913142541,1.548871990034984,0.7240128928283642,0.9812599212209091,5.686266835501324,4.969028621327881,1
0.20883312229001189,0.10623537086067304,0.9564502148717914,0.5795622116842424,0.7612898342183759,1.5075459388126293,0.7475499788956679,0.9781112967687566,5.791588964352865,4.770340213383452,1
0.1900617781359119,0.10047964391235947,0.9580419853615096,0.6043917156234742,0.7774263409632286,1.439604923994894,0.7682398986992057,0.9798017530940635,5.864003683665247,4.7049077877152214,1
0.22738191166877708,0.1177775219676912,0.951267622429399,0.5341306603773606,0.7308424319765243,1.679264683627943,0.7157054602662983,0.9786757489088328,5.623168719542611,5.331533353560499,1
0.21257818195771458,0.10604351329572924,0.9569127625552709,0.5790200663695397,0.7609336806644451,1.5078693731854231,0.7463642991443152,0.9773777763295254,5.802102758911784,4.698436927547355,1
0.22076666282951535,0.12327999693027895,0.9473783451124307,0.5065430069900866,0.7117183480774446,1.7776918529477377,0.693300333832163,0.9801770397478057,5.505721192586624,5.5684585000646685,1
0.2233375541997621,0.12714017113694792,0.9455633054248972,0.5188149638596989,0.7202881117023235,1.7342722334854943,0.7020260158858064,0.9751140880261056,5.68645101876367,4.487228650271496,1
0.19650051801542534,0.11884425002877863,0.9480342616456756,0.4919444235257049,0.7013874988376289,1.8119450997822075,0.6768773262729749,0.9799599207670521,5.545136410728675,4.902688156251097,1
0.2048194620313879,0.1103794942634588,0.9535562802235789,0.5173191125526114,0.7192489920414289,1.6928545999678786,0.6948006599900234,0.9803118508974951,5.552027934461456,5.201592622066064,1
0.1916887302866352,0.1144238517324738,0.9501189098978359,0.5059047373323288,0.711269806284738,1.7273321200959963,0.6921683741989947,0.9785741207753605,5.6469283603852505,4.47329905280875,1
0.23285368942097387,0.1290433981811903,0.9452400508103215,0.48761469046241124,0.6982941289044404,1.859252011732595,0.674839798933272,0.9767721900574062,5.524584628371898,5.0123901089214575,1
0.21710602049038794,0.10983461877901846,0.9551095734287658,0.5809501693082461,0.7622008720201296,1.5338074778426045,0.7498292467672001,0.976994971194226,5.8092859061432796,4.7186643954841845,1
0.19455891945819426,0.1036491308852308,0.9566505662576196,0.5604237552390363,0.7486145571915072,1.5625133688229846,0.734365527032731,0.9809386346655345,5.704777253367101,5.103488555003868,1
0.206853152219792,0.10275123748129389,0.9582575702896128,0.5631549120260734,0.7504364810069359,1.5325168720607967,0.7332987989716434,0.982717833064597,5.595525881585512,5.984583796392804,1
0.215993246613714,0.11242085875446069,0.953410780814677,0.5531222642895386,0.7437218998318784,1.610030119761837,0.7308046506273742,0.9810924784208418,5.619914815241166,5.711833936183947,1
0.23635317140554854,0.12275047005103412,0.9490340885022595,0.5103180406385582,0.7143654811359227,1.7470580669910103,0.6981850274356318,0.9805913566585736,5.4566517017766,6.088863797532598,1
0.2093779977744523,0.11140017650895975,0.9534423898940181,0.5449579028532441,0.7382126406756011,1.62561116811479,0.7240090556770653,0.9802830712596756,5.645823260811173,5.309599703078903,1
0.24418863435785274,0.14334829822339895,0.9379070435855762,0.40940275510084084,0.6398458838664517,2.0677867335374933,0.5990407121752811,0.9805392747164122,5.049683435017843,6.273883192829857,1
0.19928628985840913,0.11317294040904033,0.9515484766582079,0.5044118292252676,0.710219564096391,1.7593172142406566,0.691109320440505,0.9824523415414866,5.48470895207398,5.678429704055926,1
0.20734047043474924,0.1002532519857258,0.9599116835306816,0.5594734793457083,0.74797959821489,1.5043601586245399,0.72361766624458,0.9776702842486634,5.735265339012317,4.642702865975241,1
0.1609377997774452,0.08414105368174668,0.9652037660844599,0.5753190753266045,0.7584979072658042,1.4316704300459047,0.736337822800353,0.9818205172634005,5.796270288937492,4.4263580627023025,1
0.1896857373086221,0.0934423084302214,0.9623188116936043,0.5856291506995728,0.7652641051947836,1.4208158371829687,0.7450328076436054,0.978380606904657,5.832784620697594,4.386934838266988,1
0.16584167913740838,0.08974329457810523,0.9623546200064188,0.5018964925573363,0.7084465347203953,1.6143978575680926,0.6658493534400062,0.9842325846348263,5.441088216108361,5.25900014344005,1
0.1905989793177545,0.09292813015617206,0.9626653503318432,0.5729798219848321,0.7569543064048398,1.452855359596264,0.7345036644794904,0.9790671105194261,5.778036145965236,4.55261992594108,1
0.2214420014581175,0.11685660565596101,0.9512644228167761,0.540309551966449,0.7350575160941143,1.6608113382485605,0.7220252484555466,0.9806541402998482,5.5901692183722815,5.723240142502089,1
0.23261578604044358,0.11716357775987107,0.9519631058911526,0.5170409661110369,0.7190556071063189,1.6967254284972015,0.6994205901538698,0.9816383750759207,5.430559072944247,6.334291959414728,1
0.19305475614903495,0.10031848355780668,0.9585746375223553,0.584171666650316,0.764311236768318,1.4728379958007785,0.7492229768619777,0.9763116180275729,5.887287517746825,4.074882711892465,1
0.20157323203253907,0.09865315989409462,0.9602859088321476,0.558792573623226,0.747524296343086,1.4955597833392231,0.7222976861977668,0.9785785097619433,5.719573308775566,4.704930188987129,1
0.20681478070680326,0.10764744253865931,0.955493546934036,0.5096546051592442,0.7139009771384573,1.6374265163209343,0.6798818157399946,0.9806083467236998,5.486028932120794,5.332572162779064,1
0.2018341583208626,0.10879091362572427,0.954450759937796,0.5472209930189774,0.7397438698759033,1.6105390063323686,0.72426614481409,0.9754694787751654,5.812969571390201,4.113939460683401,1
0.20247879973907373,0.11136947929856875,0.9529909865142363,0.49537140675409974,0.7038262617678455,1.7230456287687717,0.6735159817351598,0.9791356535202732,5.539902536357008,4.852267961798946,1
0.19926326695061586,0.10299681516442193,0.9576387064380618,0.5498377521286572,0.7415104531486102,1.5624575628466468,0.7184720463527877,0.9780388310859937,5.734952611181459,4.536718148439231,1
0.15755343233183686,0.08909865315989408,0.962025106081607,0.5353109507060838,0.7316494725659849,1.544724812034834,0.7030390238287095,0.9829778476171231,5.6652085491730935,4.627893963836202,1
0.19660795825179386,0.10918997736080735,0.9537318761881496,0.5162169803990977,0.7184824148154899,1.6844390662135003,0.69546065001343,0.9817248089896504,5.535405395034726,5.379094487625242,1
0.17338551859099804,0.09915966386554623,0.9574554269733679,0.4834568069903076,0.6953105831139834,1.727154505512215,0.6575534323318368,0.9841990670077418,5.375119910978089,5.486559523820199,1
0.19607075706995125,0.10901346840105905,0.9537383698288093,0.45021419428801995,0.67098002525263,1.75990785812581,0.6106250719465869,0.9835161142080031,5.124415793714745,5.947346388490821,1
0.19204942250872953,0.10763976823606156,0.9540849913386293,0.4933071273612267,0.7023582614031294,1.7120629599542023,0.6748551475384674,0.9833438485745087,5.395671693334868,5.7651199787808665,1
0.1988335060051418,0.09437089904454933,0.9623981484217539,0.5900165575117784,0.7681253527333793,1.4370562919549967,0.7524807183147232,0.9826240317238497,5.694017881125053,5.721508667651564,1
0.17881892483020606,0.10179962395917272,0.9563439270478187,0.5451328687734408,0.7383311376160705,1.6116855516393296,0.7210813092360232,0.9825983911656201,5.649982732819155,5.137999788658523,1
0.20084801043705153,0.11076704654464525,0.9529875168416194,0.5556954378747588,0.7454498225063568,1.6106384784176062,0.734024020567131,0.9812801599058216,5.673548597521201,5.364576022627729,1
0.1885115690111661,0.09468554545105715,0.9612974057530156,0.5557986253457373,0.7455190308407541,1.5228670649401743,0.724331376386171,0.9850108232550698,5.52054794520548,6.2882562670405004,1
0.23537086067303634,0.12238210352634205,0.9492220408729866,0.5465474280918826,0.7392884606781596,1.6335812367794682,0.7272898200376041,0.9787271047671532,5.627788649706459,5.532177409150936,1
0.2137446759525728,0.11613522121177239,0.9510325253265007,0.5412079202254051,0.7356683493432384,1.6578649343662049,0.7229960477341622,0.9807340863015186,5.61379072176816,5.547223959732801,1
0.2164844019799701,0.1259429799316987,0.945418477529204,0.46188381834102693,0.6796203486808109,1.8257828503001852,0.6556693910440888,0.983895564069658,5.189340393691722,6.721266212400429,1
0.22063619968535358,0.11998004681324585,0.9493048439419962,0.5188975129309724,0.7203454122370548,1.6955591417980251,0.7049000422086643,0.9810774842429562,5.503096581098194,5.829991178615762,1
0.22781934691684894,0.11271248225317523,0.9541066240122977,0.5700102725845232,0.7549902466817192,1.5476572454047826,0.7429952803039024,0.9796499548668244,5.676474425386592,5.597514541660125,1
0.2097003184835578,0.10872951920494225,0.9549489800359592,0.551789668516434,0.7428254630237402,1.596250274565176,0.729300487318215,0.9818479242799195,5.603672153793026,5.776207688687387,1
0.20077510456237288,0.15292582786539274,0.9281634369485721,0.38437595242012484,0.6199806064871101,2.108455202765987,0.5796861210237519,0.9872109133023906,4.6962204059706085,7.849470001534405,10
0.19649284371282763,0.15584973715513603,0.9260772489743434,0.40206824641483324,0.6340885162300554,2.0398624843249524,0.5929281301561721,0.9849015156711041,4.961382909328115,6.507038707645441,10
0.15928782471892866,0.11766240742872491,0.9452285787556205,0.4580866570317228,0.6768209933444166,1.9160393402537943,0.655419976209662,0.9878025383691944,5.20832661831856,6.529548103442879,10
0.17730708721844904,0.12399370707186985,0.943165948459592,0.39262165913024444,0.6265952913406264,2.005515068332499,0.5577721499558728,0.9892325109853218,4.52399370707187,8.23344640401243,10
0.1745443382832585,0.11726334369364184,0.9468532807035912,0.39461747635116073,0.6281858613110938,1.9211711339732531,0.5271209853804536,0.9899863887049969,4.283281531790799,8.715354198357748,10
